words,amount_keywords,up_time,keywords_mean,keywords_max,keywords_min,rating_mean,rating_max,rating_min,contentWarning_mean,contentWarning_max,contentWarning_min,romanticCategory_mean,romanticCategory_max,romanticCategory_min,romanticCategory,rating,contentWarning
23186,49,38,0.0012844577,0.009983986,-0.009780383,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
16063,30,38,-0.00042779758,0.009712814,-0.009979436,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
2039,14,38,3.844681e-06,0.009988216,-0.009692314,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,1.956887864209901
1277,30,39,0.00036022466,0.009844699,-0.0098604,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,1.956887864209901
54990,8,45,0.00059109664,0.009872586,-0.009672875,0.00015709833,0.009618826,-0.009603551,-0.00018733664,0.009979125,-0.009724812,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.0
7389,44,37,0.0004884092,0.009862426,-0.0098660495,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
2624,82,43,-0.0005032394,0.009836397,-0.009746658,-8.236845e-06,0.009922823,-0.009121787,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.4142135623730951,1.956887864209901
8270,72,36,0.0006261602,0.00998629,-0.009506632,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
9126,28,35,0.00057964266,0.009990067,-0.009922687,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
5000,33,36,0.00076504453,0.009875978,-0.009940198,-8.236845e-06,0.009922823,-0.009121787,-0.0006660555,0.009904971,-0.009603318,0.00015709833,0.009618826,-0.009603551,0.0,1.4142135623730951,1.7320508075688776
248264,106,34,0.0006363498,0.009908818,-0.009735213,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,1.956887864209901
95905,70,35,-0.00031508942,0.009981009,-0.00997681,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
2254,59,180,-0.00031075982,0.009667887,-0.009846418,0.00015709833,0.009618826,-0.009603551,-0.00018733664,0.009979125,-0.009724812,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.0
4760,43,35,-0.00046954516,0.009780634,-0.009901218,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
6175,50,34,-0.00045509206,0.009911272,-0.00982317,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
297,6,73,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
297,6,73,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
3885,56,38,0.00053539785,0.009719939,-0.009987034,0.00068080006,0.00996485,-0.009883509,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,2.5968491788439394
9517,75,38,0.0003347791,0.009971224,-0.009845861,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
1898,168,38,-3.4230877e-06,0.009818503,-0.00998385,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
6634,42,32,-0.00023813033,0.009971839,-0.009344402,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,1.956887864209901
324,72,38,0.0009841175,0.009803518,-0.009902985,-8.236845e-06,0.009922823,-0.009121787,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.4142135623730951,1.956887864209901
7473,86,31,0.00086983,0.0099260295,-0.009479835,-8.236845e-06,0.009922823,-0.009121787,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.4142135623730951,1.956887864209901
45721,86,30,-0.0005498906,0.009864781,-0.009878572,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
4314,10,39,-0.0005720543,0.009963814,-0.009838175,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,1.956887864209901
9860,67,28,0.00050670956,0.009987986,-0.009657711,0.00068080006,0.00996485,-0.009883509,0.0006549831,0.009980517,-0.009774047,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,1.7320508075688772
97190,195,26,-0.00012521239,0.009990313,-0.009894049,0.00015709833,0.009618826,-0.009603551,-8.236845e-06,0.009922823,-0.009121787,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.0
178747,59,23,0.00013252733,0.009809026,-0.009665208,0.00068080006,0.00996485,-0.009883509,-8.236845e-06,0.009922823,-0.009121787,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,2.0
79,60,29,-0.00036140747,0.009936986,-0.0099773165,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
297,6,73,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
332,47,28,0.00019665084,0.009847198,-0.009837792,0.00015709833,0.009618826,-0.009603551,0.0006549831,0.009980517,-0.009774047,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.7320508075688772
154188,134,25,-0.0006614928,0.00972953,-0.009838595,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
1760,22,23,-0.00027401582,0.009891739,-0.009360355,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,1.956887864209901
941,15,28,-0.000667738,0.009816702,-0.009616955,-8.236845e-06,0.009922823,-0.009121787,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.4142135623730951,2.5968491788439394
4024,18,23,0.00040704326,0.009846863,-0.009984637,0.0006549831,0.009980517,-0.009774047,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.3828992025720797,1.956887864209901
6300,29,22,0.00026405626,0.009940562,-0.00969743,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
4088,91,22,-0.0009343256,0.009914715,-0.009900536,0.0006549831,0.009980517,-0.009774047,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.3828992025720797,1.956887864209901
5611,23,22,0.00071865885,0.009930209,-0.009211073,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
9354,58,21,-0.00014850876,0.009960201,-0.009961548,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
2560,22,21,-0.00035689,0.009667677,-0.009795018,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
1809,30,21,-0.00015359261,0.00974367,-0.009893929,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
6505,41,20,6.879856e-05,0.009661293,-0.009732989,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
2265,26,20,0.00011407836,0.009794316,-0.009932266,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
933,35,25,-0.0006768073,0.009770614,-0.009904027,0.00015709833,0.009618826,-0.009603551,0.0006549831,0.009980517,-0.009774047,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.7320508075688772
6945,105,24,0.0011005498,0.009968901,-0.009743405,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
6730,51,24,0.0004437042,0.00991433,-0.009793651,0.00068080006,0.00996485,-0.009883509,-8.236845e-06,0.009922823,-0.009121787,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,2.0
297,6,73,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
45946,78,18,9.025803e-05,0.009753894,-0.009971809,-8.236845e-06,0.009922823,-0.009121787,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.4142135623730951,2.5968491788439394
7694,36,19,-0.0010615652,0.009732382,-0.009953121,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
2262,16,19,-0.0012258997,0.009731115,-0.009992464,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,1.956887864209901
2541,28,19,-0.00032315005,0.009940083,-0.009797131,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
3641,43,24,0.00083812885,0.009665416,-0.0096130585,0.00068080006,0.00996485,-0.009883509,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,2.5968491788439394
2211,85,23,-0.0001696933,0.009521833,-0.009468537,-8.236845e-06,0.009922823,-0.009121787,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.4142135623730951,2.5968491788439394
8619,85,18,-0.00044630782,0.009950637,-0.009650672,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
7172,29,18,-0.0007313508,0.009751975,-0.009988461,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
5755,102,23,0.00019766082,0.009841545,-0.009992783,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
15011,25,18,-1.1502174e-05,0.009584511,-0.00961916,0.00015709833,0.009618826,-0.009603551,-8.236845e-06,0.009922823,-0.009121787,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.0
4049,59,23,-0.00087312615,0.0097388765,-0.009832194,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
9052,60,23,-4.7973794e-05,0.009918229,-0.009893412,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
5558,43,23,0.00015589877,0.009845141,-0.009633855,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
4211,27,18,0.00030826498,0.009857407,-0.009891084,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
7022,47,18,-0.00031625875,0.009987736,-0.009985949,0.00015709833,0.009618826,-0.009603551,-8.236845e-06,0.009922823,-0.009121787,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.0
3538,16,18,0.00047590368,0.0098941885,-0.009852274,0.00015709833,0.009618826,-0.009603551,-0.00018733664,0.009979125,-0.009724812,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.0
8712,43,22,0.00021323934,0.00989344,-0.009900422,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
30564,81,21,0.00026947598,0.009960921,-0.009906322,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,1.0,1.9967620011132508,1.956887864209901
8256,7,22,-0.0006696599,0.00981267,-0.009968647,0.00068080006,0.00996485,-0.009883509,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,2.5968491788439394
6455,47,16,-4.3555367e-05,0.009496692,-0.00988416,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
2566,153,16,-0.00010279632,0.009584542,-0.009793349,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,1.956887864209901
4724,35,16,-0.00033169254,0.009800233,-0.009763364,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,1.956887864209901
3224,139,21,-0.00034196765,0.009782335,-0.009750564,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00068080006,0.00996485,-0.009883509,1.0,1.0,2.5968491788439394
18720,39,15,-0.00038490468,0.00956741,-0.00981057,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
1101,17,15,-0.00059379154,0.009883621,-0.0098186955,0.00068080006,0.00996485,-0.009883509,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,2.5968491788439394
488,17,15,0.0002299859,0.0099984445,-0.009984863,-8.236845e-06,0.009922823,-0.009121787,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.4142135623730951,2.5968491788439394
73062,37,20,-0.0011881578,0.009728257,-0.009737888,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
186222,59,20,0.00019921697,0.009991947,-0.009874962,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
297,6,73,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
54389,32,15,0.000517797,0.009889386,-0.009827508,0.0006549831,0.009980517,-0.009774047,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.3828992025720797,1.956887864209901
14320,37,20,0.0007206338,0.009984345,-0.009985511,0.00068080006,0.00996485,-0.009883509,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,2.5968491788439394
724,17,15,0.0007344743,0.009815475,-0.009845105,-8.236845e-06,0.009922823,-0.009121787,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.4142135623730951,2.5968491788439394
1979,26,15,0.0007029072,0.009811882,-0.0099728275,0.0006549831,0.009980517,-0.009774047,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.3828992025720797,2.5968491788439394
19412,25,15,-0.0006667319,0.009909701,-0.009999773,-8.236845e-06,0.009922823,-0.009121787,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.4142135623730951,1.956887864209901
5580,14,15,-2.740119e-05,0.009726455,-0.009836062,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
5471,64,15,-0.0004709818,0.009567123,-0.009545998,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
2627,38,15,0.00042381513,0.009934071,-0.0097023025,0.0006549831,0.009980517,-0.009774047,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.3828992025720797,1.956887864209901
9011,72,20,-2.049827e-05,0.009877201,-0.009755761,0.00015709833,0.009618826,-0.009603551,-8.236845e-06,0.009922823,-0.009121787,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.0
5450,74,14,-0.0006227759,0.009839825,-0.009851813,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,1.956887864209901
14543,45,14,-0.0016886959,0.009396075,-0.009917783,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
1941,50,14,0.00021609107,0.009913585,-0.009871718,0.0006549831,0.009980517,-0.009774047,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.3828992025720797,1.956887864209901
151583,33,14,0.00026678137,0.009872828,-0.009792188,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
44332,104,19,1.5892989e-05,0.009543062,-0.00981601,0.00068080006,0.00996485,-0.009883509,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,2.5968491788439394
10597,5,14,-0.0006026364,0.009729725,-0.009821269,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
26930,52,19,-0.00094586035,0.009879414,-0.00992051,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
1987,22,14,-0.00089404365,0.009967531,-0.009942626,0.0006549831,0.009980517,-0.009774047,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.3828992025720797,1.956887864209901
4176,30,14,-0.000452898,0.009914737,-0.009613994,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,1.956887864209901
8108,42,14,-0.00026315192,0.009883188,-0.00982592,-8.236845e-06,0.009922823,-0.009121787,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.4142135623730951,2.5968491788439394
27123,12,14,0.00042739906,0.009788505,-0.009856968,0.00015709833,0.009618826,-0.009603551,-8.236845e-06,0.009922823,-0.009121787,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.0
23648,78,19,-0.0009578879,0.009705664,-0.009999684,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00068080006,0.00996485,-0.009883509,1.0,1.0,2.5968491788439394
1964,160,19,0.00066891976,0.009576827,-0.009298564,0.00068080006,0.00996485,-0.009883509,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,2.5968491788439394
60741,56,19,-0.0002989894,0.009985225,-0.009947308,-8.236845e-06,0.009922823,-0.009121787,-8.236845e-06,0.009922823,-0.009121787,0.00015709833,0.009618826,-0.009603551,0.0,1.4142135623730951,2.0
104080,97,19,-0.00042053915,0.009994921,-0.009637689,0.00015709833,0.009618826,-0.009603551,-0.00018733664,0.009979125,-0.009724812,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.0
2923,82,13,-0.00038550564,0.0099649895,-0.009368075,0.00015709833,0.009618826,-0.009603551,-8.236845e-06,0.009922823,-0.009121787,0.00068080006,0.00996485,-0.009883509,1.0,1.0,2.0
17546,58,18,-0.0003351767,0.009540234,-0.009615424,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,1.0,1.0,1.956887864209901
8219,15,18,-2.439702e-06,0.009931898,-0.009612642,0.0006549831,0.009980517,-0.009774047,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.3828992025720797,2.5968491788439394
6074,48,13,0.00059837446,0.009529593,-0.009859369,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,1.956887864209901
3307,19,13,-0.0004539365,0.009998127,-0.009557655,0.0006549831,0.009980517,-0.009774047,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.3828992025720797,1.956887864209901
10189,52,18,-0.0002533161,0.009982249,-0.009880274,0.00015709833,0.009618826,-0.009603551,-8.236845e-06,0.009922823,-0.009121787,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.0
9469,56,18,-0.00036531492,0.00994183,-0.009891026,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
4342,8,13,0.00065622135,0.00983974,-0.009982393,0.00068080006,0.00996485,-0.009883509,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,2.5968491788439394
5881,36,13,0.000450042,0.009851371,-0.009786503,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,1.956887864209901
8860,28,18,-0.0002852891,0.009730224,-0.009184985,0.00068080006,0.00996485,-0.009883509,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,2.5968491788439394
80324,56,13,0.0004453075,0.00982016,-0.009749309,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
3270,16,5,-0.0004398944,0.009926665,-0.009664441,0.0006549831,0.009980517,-0.009774047,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.3828992025720797,2.5968491788439394
1560,15,15,-8.3476974e-05,0.009895983,-0.009974812,0.00068080006,0.00996485,-0.009883509,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,2.5968491788439394
4177,36,4,3.339537e-05,0.009881621,-0.009916663,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
11195,21,3,-0.00018534862,0.009489625,-0.009898159,0.00068080006,0.00996485,-0.009883509,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,2.5968491788439394
53817,24,3,0.0010161848,0.009867069,-0.009824563,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
297,6,73,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
82996,53,16,-0.00042131435,0.009813829,-0.0099107,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,1.956887864209901
1930,42,3,-7.7728415e-05,0.009401855,-0.009908743,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
56054,38,16,-0.0008700314,0.009933187,-0.009919051,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
5544,54,2,-0.0010313073,0.009800459,-0.009773722,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
6140,13,3,-6.496563e-06,0.009614316,-0.009888287,0.00068080006,0.00996485,-0.009883509,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.9967620011132508,2.5968491788439394
17147,106,3,-0.00021016347,0.009733231,-0.00981873,0.00015709833,0.009618826,-0.009603551,-8.236845e-06,0.009922823,-0.009121787,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.0
10533,32,3,-0.0005768912,0.009609913,-0.009644725,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
8223,58,6,7.920025e-05,0.009884272,-0.009777843,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
331,63,15,-0.00044300064,0.009662894,-0.009999681,0.00015709833,0.009618826,-0.009603551,-8.236845e-06,0.009922823,-0.009121787,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.0
3272,39,2,-0.00040857986,0.009720663,-0.009577277,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
15023,41,2,0.00023581766,0.009671219,-0.009112558,0.00015709833,0.009618826,-0.009603551,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.0,2.5968491788439394
1982,22,2,-0.00048229354,0.009402999,-0.009472245,-8.236845e-06,0.009922823,-0.009121787,0.00068080006,0.00996485,-0.009883509,0.00015709833,0.009618826,-0.009603551,0.0,1.4142135623730951,2.5968491788439394
2497,45,15,1.36755225e-05,0.009801456,-0.009998223,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.00015709833,0.009618826,-0.009603551,0.0,1.0,1.956887864209901
