"kudos","id","title","keyword","romanticCategory","rating","contentWarning","words","packaged","published"
734,23038489,"Play It Cool","Omega Jeon Jungkook","M/M","General Audiences","No Archive Warnings Apply",5499,2022-03-26T17:28:12,2020-03-06
734,23038489,"Play It Cool","Scenting","M/M","General Audiences","No Archive Warnings Apply",5499,2022-03-26T17:28:12,2020-03-06
734,23038489,"Play It Cool","Tension","M/M","General Audiences","No Archive Warnings Apply",5499,2022-03-26T17:28:12,2020-03-06
734,23038489,"Play It Cool","Implied Sexual Content","M/M","General Audiences","No Archive Warnings Apply",5499,2022-03-26T17:28:12,2020-03-06
734,23038489,"Play It Cool","Unresolved Tension","M/M","General Audiences","No Archive Warnings Apply",5499,2022-03-26T17:28:12,2020-03-06
734,23038489,"Play It Cool","Sexual Tension","M/M","General Audiences","No Archive Warnings Apply",5499,2022-03-26T17:28:12,2020-03-06
734,23038489,"Play It Cool","Light Angst","M/M","General Audiences","No Archive Warnings Apply",5499,2022-03-26T17:28:12,2020-03-06
734,23038489,"Play It Cool","Alternate Universe - Wolves","M/M","General Audiences","No Archive Warnings Apply",5499,2022-03-26T17:28:12,2020-03-06
188,22688215,"Gold and Jewels","Top Jeon Jungkook","M/M","Mature","Graphic Depictions Of Violence",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Top Jeon Jungkook","M/M","Mature","Rape/Non-Con",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Stockholm Syndrome?","M/M","Mature","Graphic Depictions Of Violence",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Stockholm Syndrome?","M/M","Mature","Rape/Non-Con",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Enemies to Lovers","M/M","Mature","Graphic Depictions Of Violence",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Enemies to Lovers","M/M","Mature","Rape/Non-Con",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Bondage","M/M","Mature","Graphic Depictions Of Violence",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Bondage","M/M","Mature","Rape/Non-Con",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Prince Park Jimin (BTS)","M/M","Mature","Graphic Depictions Of Violence",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Prince Park Jimin (BTS)","M/M","Mature","Rape/Non-Con",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Masturbation","M/M","Mature","Graphic Depictions Of Violence",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Masturbation","M/M","Mature","Rape/Non-Con",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Alpha/Beta/Omega Dynamics","M/M","Mature","Graphic Depictions Of Violence",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Alpha/Beta/Omega Dynamics","M/M","Mature","Rape/Non-Con",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Mpreg","M/M","Mature","Graphic Depictions Of Violence",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Mpreg","M/M","Mature","Rape/Non-Con",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Dragon Jeon Jungkook","M/M","Mature","Graphic Depictions Of Violence",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Dragon Jeon Jungkook","M/M","Mature","Rape/Non-Con",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Bottom Park Jimin (BTS)","M/M","Mature","Graphic Depictions Of Violence",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Bottom Park Jimin (BTS)","M/M","Mature","Rape/Non-Con",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Hints of ABO","M/M","Mature","Graphic Depictions Of Violence",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Hints of ABO","M/M","Mature","Rape/Non-Con",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Knotting","M/M","Mature","Graphic Depictions Of Violence",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Knotting","M/M","Mature","Rape/Non-Con",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Alternate Universe - Fantasy","M/M","Mature","Graphic Depictions Of Violence",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Alternate Universe - Fantasy","M/M","Mature","Rape/Non-Con",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Jeon Jungkook is Bad at Feelings","M/M","Mature","Graphic Depictions Of Violence",1487,2022-03-29T12:41:02,2020-02-13
188,22688215,"Gold and Jewels","Jeon Jungkook is Bad at Feelings","M/M","Mature","Rape/Non-Con",1487,2022-03-29T12:41:02,2020-02-13
147,22589515,"knights of lust","Mating Cycles/In Heat","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Kim Taehyung | V is a Brat","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Bottom Kim Taehyung | V","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Omega Kim Taehyung | V","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Alternate Universe - Historical","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Scenting","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Prince Kim Taehyung | V","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Eventual Smut","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","kookvkook","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Fluff","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","slick","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Angst","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Threesome - M/M/M","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Alpha Jeon Jungkook","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Porn With Plot","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Cute Jeon Jungkook","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Double Penetration","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","theres 2 jungkook lol","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Plot","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Twins jungkook","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Come Eating","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Breeding Kink","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Alternate Universe - Royalty","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Smut","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Jeon Jungkook is Whipped","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Explicit Sexual Content","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Alpha/Beta/Omega Dynamics","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Gay","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Top Jeon Jungkook","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Barebacking","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Jealous Jeon Jungkook","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Romance","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Enemies to Lovers","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
147,22589515,"knights of lust","Cute Kim Taehyung | V","M/M","Mature","Creator Chose Not To Use Archive Warnings",3086,2022-09-03T04:49:23,2020-02-06
1283,21924631,"temperature's rising in here","Enemies to Lovers","M/M","Explicit","No Archive Warnings Apply",3873,2022-03-18T01:48:33,2019-12-24
1283,21924631,"temperature's rising in here","Dubious Consent","M/M","Explicit","No Archive Warnings Apply",3873,2022-03-18T01:48:33,2019-12-24
1283,21924631,"temperature's rising in here","Alternate Universe - Neighbors","M/M","Explicit","No Archive Warnings Apply",3873,2022-03-18T01:48:33,2019-12-24
1283,21924631,"temperature's rising in here","Misunderstandings","M/M","Explicit","No Archive Warnings Apply",3873,2022-03-18T01:48:33,2019-12-24
1283,21924631,"temperature's rising in here","Alpha/Beta/Omega Dynamics","M/M","Explicit","No Archive Warnings Apply",3873,2022-03-18T01:48:33,2019-12-24
1283,21924631,"temperature's rising in here","Alpha Castiel/Omega Dean Winchester","M/M","Explicit","No Archive Warnings Apply",3873,2022-03-18T01:48:33,2019-12-24
1283,21924631,"temperature's rising in here","Omega Dean Winchester","M/M","Explicit","No Archive Warnings Apply",3873,2022-03-18T01:48:33,2019-12-24
1283,21924631,"temperature's rising in here","Alpha Castiel","M/M","Explicit","No Archive Warnings Apply",3873,2022-03-18T01:48:33,2019-12-24
1283,21924631,"temperature's rising in here","because heat sex you know how this trope goes","M/M","Explicit","No Archive Warnings Apply",3873,2022-03-18T01:48:33,2019-12-24
19,20344162,"don’t call it an angel’s test","Alpha Kim Taehyung | V","M/M","Not Rated","Creator Chose Not To Use Archive Warnings",4609,2022-08-31T16:24:09,2019-08-21
19,20344162,"don’t call it an angel’s test","Alpha Jung Hoseok | J-Hope","M/M","Not Rated","Creator Chose Not To Use Archive Warnings",4609,2022-08-31T16:24:09,2019-08-21
19,20344162,"don’t call it an angel’s test","Alpha Kim Seokjin | Jin","M/M","Not Rated","Creator Chose Not To Use Archive Warnings",4609,2022-08-31T16:24:09,2019-08-21
19,20344162,"don’t call it an angel’s test","Omega Kim Namjoon | RM","M/M","Not Rated","Creator Chose Not To Use Archive Warnings",4609,2022-08-31T16:24:09,2019-08-21
19,20344162,"don’t call it an angel’s test","Omega Min Yoongi | Suga","M/M","Not Rated","Creator Chose Not To Use Archive Warnings",4609,2022-08-31T16:24:09,2019-08-21
19,20344162,"don’t call it an angel’s test","Alpha/Beta/Omega Dynamics","M/M","Not Rated","Creator Chose Not To Use Archive Warnings",4609,2022-08-31T16:24:09,2019-08-21
19,20344162,"don’t call it an angel’s test","Minor Violence","M/M","Not Rated","Creator Chose Not To Use Archive Warnings",4609,2022-08-31T16:24:09,2019-08-21
19,20344162,"don’t call it an angel’s test","Jimin is a badass","M/M","Not Rated","Creator Chose Not To Use Archive Warnings",4609,2022-08-31T16:24:09,2019-08-21
19,20344162,"don’t call it an angel’s test","Alpha Park Jimin (BTS)","M/M","Not Rated","Creator Chose Not To Use Archive Warnings",4609,2022-08-31T16:24:09,2019-08-21
19,20344162,"don’t call it an angel’s test","Alpha Jeon Jungkook","M/M","Not Rated","Creator Chose Not To Use Archive Warnings",4609,2022-08-31T16:24:09,2019-08-21
19,20344162,"don’t call it an angel’s test","Eventual Smut","M/M","Not Rated","Creator Chose Not To Use Archive Warnings",4609,2022-08-31T16:24:09,2019-08-21
19,20344162,"don’t call it an angel’s test","Enemies to Lovers","M/M","Not Rated","Creator Chose Not To Use Archive Warnings",4609,2022-08-31T16:24:09,2019-08-21
19,20344162,"don’t call it an angel’s test","Jeongguk has some growing up to do","M/M","Not Rated","Creator Chose Not To Use Archive Warnings",4609,2022-08-31T16:24:09,2019-08-21
513,20254726,"Witness Protection","Omega Dean Winchester","M/M","Explicit","No Archive Warnings Apply",5538,2022-03-15T10:37:27,2019-08-15
513,20254726,"Witness Protection","No mpreg","M/M","Explicit","No Archive Warnings Apply",5538,2022-03-15T10:37:27,2019-08-15
513,20254726,"Witness Protection","True Mates","M/M","Explicit","No Archive Warnings Apply",5538,2022-03-15T10:37:27,2019-08-15
513,20254726,"Witness Protection","Alpha Castiel (Supernatural)","M/M","Explicit","No Archive Warnings Apply",5538,2022-03-15T10:37:27,2019-08-15
513,20254726,"Witness Protection","Mafia AU","M/M","Explicit","No Archive Warnings Apply",5538,2022-03-15T10:37:27,2019-08-15
513,20254726,"Witness Protection","Background Dean/Abaddon","M/M","Explicit","No Archive Warnings Apply",5538,2022-03-15T10:37:27,2019-08-15
513,20254726,"Witness Protection","Knotting","M/M","Explicit","No Archive Warnings Apply",5538,2022-03-15T10:37:27,2019-08-15
513,20254726,"Witness Protection","star-crossed lovers","M/M","Explicit","No Archive Warnings Apply",5538,2022-03-15T10:37:27,2019-08-15
513,20254726,"Witness Protection","Little bit of graphic injuries","M/M","Explicit","No Archive Warnings Apply",5538,2022-03-15T10:37:27,2019-08-15
513,20254726,"Witness Protection","mild blasphemy","M/M","Explicit","No Archive Warnings Apply",5538,2022-03-15T10:37:27,2019-08-15
513,20254726,"Witness Protection","Enemies to Lovers","M/M","Explicit","No Archive Warnings Apply",5538,2022-03-15T10:37:27,2019-08-15
513,20254726,"Witness Protection","Clothed Sex","M/M","Explicit","No Archive Warnings Apply",5538,2022-03-15T10:37:27,2019-08-15
513,20254726,"Witness Protection","Alpha/Beta/Omega Dynamics","M/M","Explicit","No Archive Warnings Apply",5538,2022-03-15T10:37:27,2019-08-15
513,20254726,"Witness Protection","Dialogue Heavy","M/M","Explicit","No Archive Warnings Apply",5538,2022-03-15T10:37:27,2019-08-15
513,20254726,"Witness Protection","Alpha Castiel/Omega Dean Winchester","M/M","Explicit","No Archive Warnings Apply",5538,2022-03-15T10:37:27,2019-08-15
1506,9104806,"Taking Care","Mates","M/M","Explicit","No Archive Warnings Apply",3413,2022-01-14T06:42:26,2016-12-29
1506,9104806,"Taking Care","Bottom Derek","M/M","Explicit","No Archive Warnings Apply",3413,2022-01-14T06:42:26,2016-12-29
1506,9104806,"Taking Care","Alpha Stiles Stilinski","M/M","Explicit","No Archive Warnings Apply",3413,2022-01-14T06:42:26,2016-12-29
1506,9104806,"Taking Care","Rimming","M/M","Explicit","No Archive Warnings Apply",3413,2022-01-14T06:42:26,2016-12-29
1506,9104806,"Taking Care","Alpha/Beta/Omega Dynamics","M/M","Explicit","No Archive Warnings Apply",3413,2022-01-14T06:42:26,2016-12-29
1506,9104806,"Taking Care","Blow Jobs","M/M","Explicit","No Archive Warnings Apply",3413,2022-01-14T06:42:26,2016-12-29
1506,9104806,"Taking Care","Mating Cycles/In Heat","M/M","Explicit","No Archive Warnings Apply",3413,2022-01-14T06:42:26,2016-12-29
1506,9104806,"Taking Care","Stiles Stilinski Takes Care Of Derek Hale","M/M","Explicit","No Archive Warnings Apply",3413,2022-01-14T06:42:26,2016-12-29
1506,9104806,"Taking Care","Anal Sex","M/M","Explicit","No Archive Warnings Apply",3413,2022-01-14T06:42:26,2016-12-29
1506,9104806,"Taking Care","Top Stiles Stilinski","M/M","Explicit","No Archive Warnings Apply",3413,2022-01-14T06:42:26,2016-12-29
1506,9104806,"Taking Care","Oral Sex","M/M","Explicit","No Archive Warnings Apply",3413,2022-01-14T06:42:26,2016-12-29
1506,9104806,"Taking Care","Omega Derek","M/M","Explicit","No Archive Warnings Apply",3413,2022-01-14T06:42:26,2016-12-29
1506,9104806,"Taking Care","Enemies to Lovers","M/M","Explicit","No Archive Warnings Apply",3413,2022-01-14T06:42:26,2016-12-29
375,8785378,"Wilting flowers and frozen hearts","Wolves","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Wolves","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Mpreg... Maybe","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Mpreg... Maybe","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Smut","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Smut","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Jungkook needs to chill","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Jungkook needs to chill","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","poor jin","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","poor jin","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Alpha Jungkook","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Alpha Jungkook","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Implied Mpreg","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Implied Mpreg","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","So much hate from jungkook","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","So much hate from jungkook","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Heavy Angst","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Heavy Angst","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Omega Taehyung","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Omega Taehyung","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Jeon Jungkook is Bad at Feelings","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Jeon Jungkook is Bad at Feelings","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Jimin & Taehyung Are Best Friends","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Jimin & Taehyung Are Best Friends","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","more characters later - Freeform","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","more characters later - Freeform","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Alpha/Beta/Omega Dynamics","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Alpha/Beta/Omega Dynamics","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Minor Character Death","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Minor Character Death","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Enemies to Lovers","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Enemies to Lovers","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Knotting","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
375,8785378,"Wilting flowers and frozen hearts","Knotting","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Heavy Angst","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Heavy Angst","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Alpha Jungkook","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Alpha Jungkook","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","poor jin","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","poor jin","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Implied Mpreg","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Implied Mpreg","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","So much hate from jungkook","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","So much hate from jungkook","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Mpreg... Maybe","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Mpreg... Maybe","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Wolves","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Wolves","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Smut","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Smut","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Jungkook needs to chill","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Jungkook needs to chill","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Alpha/Beta/Omega Dynamics","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Alpha/Beta/Omega Dynamics","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Minor Character Death","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Minor Character Death","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Enemies to Lovers","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Enemies to Lovers","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Knotting","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Knotting","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Jeon Jungkook is Bad at Feelings","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Jeon Jungkook is Bad at Feelings","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-10-02T00:52:42,2016-12-08
374,8785378,"Wilting flowers and frozen hearts","Omega Taehyung","M/M","Teen And Up Audiences","Graphic Depictions Of Violence",3721,2022-08-21T18:01:49,2016-12-08
